"Date","Time","Location","Home.Team","Home.Team.Abbreviation","Away.Team","Away.Team.Abbreviation","Quarter","Team.Possession","Down","Distance.to.First.Down","Distance.to.Touchdown","Play.Type","Yards","Outcome","Points.Scored.","Completed.Pass.","Incomplete.Pass.","Run.","Touchdown.","Field.Goal.","Penalty.","Punt.","Sack.","Interception.","Safety.","Fumble.","Extra.Point.","Drive.Number","Team.Play.Number"
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","4","2","52","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,33
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","77","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,52
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","67","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,53
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","10","67","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,54
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","9","66","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,55
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","53","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,56
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","9","52","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,57
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","7","50","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,58
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","12","55","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,59
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","4","12","55","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,60
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","1","10","78","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,34
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","1","10","65","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,35
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","2","10","65","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,36
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","3","4","59","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,37
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","4","3","58","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,38
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","71","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,61
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","10","71","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,62
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","7","68","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,63
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","4","7","68","punt","Penalty","punt, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,64
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","1","10","90","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,39
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","2","6","86","rush","-6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,40
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","3","12","92","pass","8","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,41
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Thiel","4","4","84","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,42
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","46","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,65
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","7","43","rush","7","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,66
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","36","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,67
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","6","32","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,68
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","3","29","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,69
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","Goal","5","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,70
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","Goal","3","pass",NA,"",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,71
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","34","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,72
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","4","28","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,73
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","3","1","25","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,74
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","1","10","23","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,75
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","3rd","Allegheny","2","6","19","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,76
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","4","17","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,77
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","4","2","15","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,78
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","10","12","rush","3","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,79
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","2","7","9","pass","3","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,80
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","4","6","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,81
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","Goal","2","kick","Extra Point Attempt","Made Extra Point Attempt",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11,82
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","73","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,43
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","10","73","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,44
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","2","65","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,45
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","54","rush","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,46
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","2","46","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,47
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","2","46","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,48
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","28","pass","9","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,49
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","1","19","pass","7","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,50
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","12","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,51
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","10","12","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,52
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","4","6","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,53
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","10","80","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,83
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","2","6","76","PENALTY","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,84
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","11","81","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,85
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","4","11","81","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,86
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","50","pass","-1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,54
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","11","51","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,55
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","11","51","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,56
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","25","51","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,57
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","24","50","pass","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,58
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","34","60","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,59
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","34","60","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,60
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","4","34","60","punt","Punt","Punt",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,12,61
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","10","70","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,87
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","2","9","69","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,88
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","9","69","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,89
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","4","9","69","pass","2","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,90
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","15","48","rush","1","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,91
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","2","14","47","pass","6","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,92
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","8","41","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,93
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","4","4","37","rush","Penalty","Penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,94
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","10","37","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,95
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","2","10","37","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,96
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","3","10","37","pass","-9","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,97
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","4","19","46","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,98
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","52","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,62
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","38","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,63
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","10","38","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,64
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","10","38","pass","Penalty","incomplete, penalty",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,65
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","1","10","23","rush","6","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,66
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","2","4","17","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,67
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","3","4","17","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,68
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Thiel","4","4","17","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,69
" 9/10/2022","1:00 PM","Greenville, Pa.","Thiel","TOMCATS","Allegheny","ALL","4th","Allegheny","1","10","83","rush","-2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,99
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","1","10","48","rush","2","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","2","8","50","pass","4","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","1","10","64","pass","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","2","9","65","pass","0","Incomplete Pass",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","3","9","65","rush","5","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Allegheny","4","4","70","pass","2","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,6
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Westminster (Pa.)","1","10","28","pass","5","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"",NA,"New Wilmington,","Westminster (Pa.)","ALL","Allegheny","WES","1st","Westminster (Pa.)","2","5","33","rush","4","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
